time,"-5,0","0,0"
2.0,0.00135090131413,0.00137603191106
2.05,0.00190006890356,0.00150258268332
2.1,0.00200639658517,0.00123961725781
2.15,0.00211563263271,0.00129154511966
2.2,0.00194089393773,0.0010051456771
2.25,0.00160386311462,0.00107120823209
2.3,0.0016671652067,0.00127510836683
2.35,0.00163654974088,0.00133462749058
2.4,0.00184113430051,0.00145454109578
2.45,0.00181149700402,0.00168301528034
2.5,0.00185619662201,0.00175979592191
2.55,0.00193906279027,0.00159352563208
2.6,0.0021157093688,0.00168939307731
2.65,0.00216135796788,0.00156244469513
2.7,0.00173441158666,0.00143165294557
2.75,0.00143840269514,0.00134229419847
2.8,0.00127110745755,0.00108253414266
2.85,0.00146629748073,0.000758586873689
2.9,0.00223097538242,0.000659353467317
2.95,0.00286380579039,0.000839658446469
3.0,0.00319748008666,0.00143808970234
3.05,0.00336124839223,0.00152472640834
3.1,0.00315811451854,0.00164522724074
3.15,0.00305547524073,0.00209567562274
3.2,0.00279144920171,0.00224059726813
3.25,0.00204278007825,0.00209724052863
3.3,0.00148068835052,0.00164591548408
3.35,0.00108209540049,0.00108858009558
3.4,0.000829782431483,0.000847650204142
3.45,0.000674917831138,0.000976681849733
3.5,0.000693724284949,0.00129614293329
3.55,0.000964754173826,0.00154815921966
3.6,0.00131188971365,0.00172591335648
3.65,0.0020630673269,0.00196736763874
3.7,0.00280779213345,0.00304884462779
3.75,0.00351146206039,0.00358546073995
3.8,0.00373569379414,0.00402319028056
3.85,0.00308012871698,0.0045030042997
3.9,0.00313812702594,0.0057763564497
3.95,0.00442627724798,0.00760974564157
4.0,0.00610930040117,0.0102543654194
4.05,0.00742077152219,0.0130714845874
4.1,0.00710674238024,0.0151102013064
4.15,0.00638751994748,0.0136334687902
4.2,0.00439879256567,0.0093622322488
4.25,0.00264554220015,0.00548074359949
4.3,0.00205840969455,0.00404637570936
4.35,0.00202855867114,0.00318267460733
4.4,0.00165912488667,0.00299742840151
4.45,0.00105739335421,0.00291452019765
4.5,0.00120713382595,0.00265889778744
4.55,0.00183895913828,0.00256567931328
4.6,0.00225516282535,0.00266688430444
4.65,0.00212502371964,0.00228565476803
4.7,0.0020078416585,0.00157376840443
4.75,0.00216650979716,0.00129908384854
4.8,0.00205423810789,0.00142935461412
4.85,0.00191086629958,0.00175323858732
4.9,0.00184368362994,0.00191432496317
4.95,0.00142435468363,0.00176462568365
5.0,0.00156811364428,0.00161967853004
5.05,0.0018893105541,0.00166834993812
5.1,0.00177962015706,0.00163527916054
5.15,0.00141402556816,0.00167252559126
5.2,0.00136574485452,0.00145667752897
5.25,0.00106480071581,0.00134136999489
5.3,0.00118466331785,0.00138117813384
5.35,0.00136769350226,0.0015390292062
5.4,0.00138559673598,0.00156029418584
5.45,0.00123883806978,0.0015973322477
5.5,0.000884328615361,0.00130533600868
5.55,0.00108617629743,0.00117205975301
5.6,0.00122658082048,0.00124696948659
5.65,0.00158724282868,0.00131801060674
5.7,0.00150862495701,0.00121249424639
5.75,0.00121167206485,0.00104522431096
5.8,0.00120147808231,0.00094385810421
5.85,0.00146145003266,0.00116424651602
5.9,0.00162793717804,0.00150397432983
5.95,0.0015905607334,0.00144153988778
6.0,0.00160677144479,0.0012226777829
6.05,0.00173362549106,0.00114546436243
6.1,0.00192461443594,0.00105858107221
6.15,0.00239529909515,0.00106673104326
6.2,0.00205153762788,0.00107898376024
6.25,0.00146883964358,0.00149757848268
6.3,0.00141481045249,0.00164700664355
6.35,0.00125268990905,0.00146579828383
6.4,0.00106714267386,0.00143317282831
6.45,0.000878335565719,0.00112798321042
6.5,0.000913807304569,0.000961169772023
6.55,0.00111799217964,0.000947448139798
6.6,0.00155766106584,0.000996871463956
6.65,0.0019273345543,0.00130029502912
6.7,0.00149319964898,0.00144797185338
6.75,0.00119636655379,0.00152295467976
6.8,0.00101897742524,0.00135746437043
6.85,0.00080280524445,0.00123333390194
6.9,0.00102871922509,0.00128769155891
6.95,0.00115726026691,0.00132233747024
7.0,0.00106739760548,0.00138860284655
7.05,0.00114666135147,0.00114587403445
7.1,0.00136798589685,0.000934531592974
7.15,0.0014832709992,0.000977663872193
7.2,0.00147858563388,0.00146956396063
7.25,0.00160155731671,0.00151661950484
7.3,0.0016019309897,0.00167010940604
7.35,0.0011364977006,0.00152765249338
7.4,0.00107308358858,0.00124893952906
7.45,0.000998460040857,0.00108111440431
7.5,0.00115331651329,0.00101297610426
7.55,0.00119233419847,0.00102684018382
7.6,0.00145096281474,0.000912533726983
7.65,0.00168416327368,0.000832119235425
7.7,0.00167511245962,0.000774682770428
7.75,0.00229382640899,0.000718544209824
7.8,0.00189221549217,0.00079048710737
7.85,0.00134610339854,0.000873599376732
7.9,0.00110284246111,0.000932126092197
7.95,0.000994055318668,0.00115043386634
